ID;CreationDate;Tags;ViewCount;FavoriteCount;Type
5525;2015-04-14T08:13:07.223;;;;2
5526;2015-04-14T15:50:49.573;;;;2
5527;2015-04-14T17:17:57.647;;;;2
5528;2015-04-14T20:44:56.423;[machine-learning, algorithms];34;;1
5529;2015-04-15T11:47:44.013;[python];167;1;1
5530;2015-04-15T13:10:08.470;[social-network-analysis];41;1;1
5531;2015-04-15T13:37:52.470;;;;2
5533;2015-04-15T18:04:28.930;;;;2
5534;2015-04-15T23:53:13.957;[data-mining];402;;1
5535;2015-04-16T07:38:38.360;;;;2
5536;2015-04-16T10:07:48.187;;;;2
5537;2015-04-16T10:12:56.220;[r];38;;1
5538;2015-04-16T14:34:23.550;;;;2
5539;2015-04-16T15:57:01.270;;;;2
5541;2015-04-16T19:02:45.040;;;;2
5542;2015-04-16T19:24:55.447;;;;2
5543;2015-04-16T21:11:14.103;[r];59;;1
5544;2015-04-16T23:09:45.397;[machine-learning, linear-regression];64;;1
5545;2015-04-17T13:48:39.730;[bigdata];51;;1
5547;2015-04-17T18:56:36.563;[classification, neuralnetwork];454;;1
5548;2015-04-17T19:03:34.930;[algorithms];34;;1
5549;2015-04-17T19:14:49.843;[data-mining, anomaly-detection];83;;1
5550;2015-04-18T08:23:52.907;;;;2
5551;2015-04-18T16:40:30.900;[predictive-modeling];29;;1
5552;2015-04-18T19:45:50.017;;;;2
5553;2015-04-19T02:46:50.280;;;;2
5554;2015-04-19T12:17:00.210;;;;2
5555;2015-04-19T19:31:12.250;[logistic-regression];20;;1
5557;2015-04-20T11:44:39.870;[machine-learning];23;;1
5558;2015-04-20T15:18:38.840;[machine-learning];39;;1
5559;2015-04-20T15:23:01.027;;;;2
5560;2015-04-20T16:09:13.293;;;;2
5561;2015-04-20T17:04:42.813;[data-mining];90;;1
5562;2015-04-20T17:25:20.867;;;;2
5563;2015-04-20T20:26:15.337;;;;2
5564;2015-04-21T01:47:50.237;;;;2
5565;2015-04-21T05:38:55.830;[machine-learning, statistics];58;1;1
5566;2015-04-21T05:55:07.347;[career];165;1;1
5567;2015-04-21T07:00:39.540;[machine-learning, deep-learning];25;;1
5571;2015-04-21T09:30:38.253;;;;2
5572;2015-04-21T09:47:05.917;[classification, scikit, kaggle];40;;1
5573;2015-04-21T12:28:13.413;;;;2
5574;2015-04-21T13:18:17.537;[bigdata, computer-vision];100;;1
5576;2015-04-21T19:31:39.673;;;;2
5577;2015-04-21T20:36:48.103;;;;2
5578;2015-04-21T22:30:04.510;;;;2
5579;2015-04-21T22:56:21.440;;;;2
5580;2015-04-21T23:06:28.997;[data-mining, sequence];27;;1
5581;2015-04-22T03:44:02.667;[data-mining];87;;1
5582;2015-04-22T06:05:29.730;[python];79;;1
5585;2015-04-22T12:32:10.243;[machine-learning, bigdata, algorithms];72;;1
5586;2015-04-22T13:35:06.473;;;;2
5587;2015-04-22T15:45:51.943;;;;2
5588;2015-04-22T16:48:21.760;;;;2
5589;2015-04-22T18:00:27.083;[dataset];64;;1
5590;2015-04-22T21:26:38.700;[data-mining, beginner];47;;1
5591;2015-04-23T07:34:34.667;;;;2
5592;2015-04-23T08:10:27.503;;;;2
5593;2015-04-23T09:12:02.230;;;;2
5594;2015-04-23T12:50:52.173;[machine-learning, scikit, kaggle];42;;1
5595;2015-04-23T13:02:21.580;;;;2
5596;2015-04-23T15:10:58.970;;;;2
5600;2015-04-23T21:59:23.603;[machine-learning, predictive-modeling];37;;1
5601;2015-04-24T07:50:31.950;[classification, svm];85;1;1
5602;2015-04-24T14:50:51.290;[classification];90;;1
5603;2015-04-24T15:15:06.430;;;;2
5605;2015-04-24T21:17:21.963;;;;2
5606;2015-04-25T01:48:19.270;[python];66;1;1
5607;2015-04-25T05:50:05.257;;;;2
5609;2015-04-25T17:35:30.843;[algorithms];91;;1
5610;2015-04-25T18:29:33.000;[machine-learning];48;;1
5611;2015-04-25T19:43:00.023;[data-mining, clustering, data-visualization];35;;1
5612;2015-04-25T19:48:05.637;;;;2
5614;2015-04-25T23:46:19.727;;;;2
5615;2015-04-26T01:38:52.180;[gradient-descent];423;;1
5616;2015-04-26T06:04:19.777;;;;2
5618;2015-04-26T11:09:49.133;[statistics];45;;1
5619;2015-04-27T06:43:09.423;[machine-learning];22;;1
5620;2015-04-27T07:24:13.680;;;;2
5621;2015-04-27T07:26:25.893;;;;2
5622;2015-04-27T07:29:06.110;;;;2
5623;2015-04-27T07:33:24.683;;;;2
5624;2015-04-27T09:09:55.170;[machine-learning, svm];36;;1
5626;2015-04-27T11:58:50.443;;;;2
5627;2015-04-27T13:42:48.057;;;;2
5628;2015-04-27T17:46:32.680;;;;2
5629;2015-04-27T18:29:45.513;[aws];36;;1
5630;2015-04-27T20:50:57.117;;;;2
5631;2015-04-27T21:46:21.373;;;;2
5632;2015-04-28T06:48:25.867;[predictive-modeling];47;;1
5634;2015-04-28T08:44:09.613;;;;2
5635;2015-04-28T12:58:33.920;[search, java];15;;1
5636;2015-04-28T15:29:24.093;;;;2
5637;2015-04-28T19:06:07.887;;;;2
5638;2015-04-28T19:34:42.863;;;;2
5639;2015-04-29T07:27:33.967;[text-mining];187;2;1
5641;2015-04-29T12:07:56.710;;;;2
5642;2015-04-29T13:53:09.180;;;;2
5643;2015-04-29T14:51:59.177;[text-mining];36;;1
5644;2015-04-29T16:43:34.397;[data-mining];30;;1
5645;2015-04-29T17:05:22.277;;;;2
5646;2015-04-29T17:07:14.157;;;;2
5647;2015-04-29T18:44:29.593;;;;2
5648;2015-04-29T20:39:45.520;[python];93;;1
5649;2015-04-30T06:19:06.690;;;;2
5650;2015-04-30T08:01:39.763;[machine-learning];32;;1
5651;2015-04-30T08:18:14.520;;;;2
5652;2015-04-30T10:06:11.107;[r];40;;1
5653;2015-04-30T11:50:44.760;[data-mining];27;;1
5654;2015-04-30T12:26:47.637;[machine-learning, bigdata];105;3;1
5655;2015-04-30T13:38:55.750;;;;2
5656;2015-04-30T13:42:05.343;[data-mining, k-means];117;1;1
5657;2015-04-30T18:26:46.633;;;;2
5658;2015-04-30T19:17:04.320;;;;2
5659;2015-04-30T19:23:00.970;;;;2
5660;2015-05-01T08:47:31.613;;;;2
5661;2015-05-01T12:54:39.857;;;;2
5662;2015-05-01T14:06:08.007;;;;2
5663;2015-05-01T15:19:17.943;[bigdata, social-network-analysis];143;3;1
5664;2015-05-01T15:29:48.200;;;;2
5665;2015-05-01T16:52:15.717;;;;2
5666;2015-05-01T19:31:34.570;[predictive-modeling];48;;1
5667;2015-05-01T20:32:51.900;[apache-spark];357;;1
5668;2015-05-01T20:57:34.133;;;;2
5669;2015-05-01T21:42:55.350;;;;2
5670;2015-05-02T01:16:38.717;;;;2
5671;2015-05-02T01:26:46.707;;;;2
5672;2015-05-02T02:55:09.197;;;;2
5674;2015-05-03T00:30:18.570;;;;2
5675;2015-05-03T00:58:54.410;;;;2
5676;2015-05-03T04:22:43.507;;;;2
5677;2015-05-03T07:11:50.737;[statistics];72;;1
5678;2015-05-03T09:54:34.857;;;;2
5679;2015-05-03T14:12:09.000;[machine-learning, svm];102;;1
5680;2015-05-03T18:35:31.813;;;;2
5681;2015-05-03T21:36:27.670;;;;2
5682;2015-05-04T00:22:47.427;;;;2
5683;2015-05-04T04:29:06.830;;;;2
5684;2015-05-04T13:26:04.767;[machine-learning, logistic-regression, apache-spark];195;;1
5685;2015-05-04T14:59:36.430;;;;2
5686;2015-05-04T19:55:24.797;;;;2
5687;2015-05-05T07:12:46.797;[text-mining];50;;1
5688;2015-05-05T07:47:45.473;;;;2
5689;2015-05-05T08:14:29.573;[machine-learning, performance];66;;1
5690;2015-05-05T10:10:19.463;[data-mining];41;;1
5691;2015-05-05T10:32:10.873;;;;2
5693;2015-05-05T14:37:25.377;[bigdata];111;;1
5694;2015-05-05T17:48:35.433;[machine-learning];152;;1
5695;2015-05-06T10:26:56.647;[neuralnetwork];51;;1
5696;2015-05-06T11:48:06.327;;;;2
5697;2015-05-06T12:25:24.843;;;;2
5698;2015-05-06T12:56:09.333;;;;2
5699;2015-05-06T13:33:46.497;;;;2
5700;2015-05-06T18:27:39.693;;;;2
5701;2015-05-06T21:52:55.810;[tools];54;;1
5702;2015-05-06T23:01:53.847;;;;2
5703;2015-05-07T00:16:08.680;[knowledge-base];69;1;1
5704;2015-05-07T03:52:08.877;;;;2
5705;2015-05-07T04:05:13.373;;;;2
5706;2015-05-07T04:11:56.600;[machine-learning];121;1;1
5707;2015-05-07T06:22:51.470;[bigdata, map-reduce];24;1;1
5708;2015-05-07T08:52:40.293;[machine-learning, nlp];138;2;1
5709;2015-05-07T09:09:39.333;;;;2
5710;2015-05-07T13:23:47.440;[machine-learning, logistic-regression];318;1;1
5712;2015-05-07T15:34:57.470;;;;2
5713;2015-05-07T17:31:42.180;;;;2
5714;2015-05-07T19:54:35.190;[bigdata];21;;1
5715;2015-05-07T20:08:05.440;[apache-spark];109;1;1
5716;2015-05-07T20:36:54.033;;;;2
5717;2015-05-07T21:41:25.300;[machine-learning, svm];65;;1
5718;2015-05-07T21:53:32.540;[python];63;;1
5720;2015-05-08T00:32:02.250;;;;2
5722;2015-05-08T03:41:54.230;;;;2
5723;2015-05-08T03:47:00.857;[machine-learning];39;;1
5724;2015-05-08T04:27:17.680;;;;2
5725;2015-05-08T05:27:14.263;[machine-learning];47;;1
5726;2015-05-08T06:57:00.863;;;;2
5729;2015-05-08T17:32:38.147;;;;2
5730;2015-05-09T05:44:50.633;[machine-learning, clustering];65;;1
5731;2015-05-09T08:01:05.720;;;;2
5732;2015-05-09T10:52:56.290;[data-mining];16;;1
5733;2015-05-09T11:21:34.607;;;;2
5734;2015-05-09T14:25:59.330;;;;2
5735;2015-05-09T21:57:21.073;[visualization];43;;1
5736;2015-05-10T01:42:25.457;;;;2
5737;2015-05-10T09:58:56.670;[data-mining];138;;1
5738;2015-05-10T10:03:20.360;;;;2
5741;2015-05-10T11:49:07.233;[machine-learning];49;;1
5742;2015-05-10T16:14:00.560;;;;2
5743;2015-05-10T18:49:29.037;;;;2
5744;2015-05-10T21:12:49.860;;;;2
5745;2015-05-11T04:21:20.767;;;;2
5746;2015-05-11T06:53:52.973;[clustering];184;;1
5747;2015-05-11T11:14:21.043;[statistics];17;;1
5749;2015-05-11T12:49:42.757;;;;2
5750;2015-05-11T13:07:53.560;[data-mining];45;;1
5751;2015-05-11T15:07:47.143;[statistics, text-mining];113;1;1
5752;2015-05-11T15:30:10.893;;;;2
5753;2015-05-11T16:14:02.463;;;;2
5754;2015-05-11T17:01:05.930;;;;2
5755;2015-05-11T18:14:43.463;;;;2
5756;2015-05-11T20:06:17.680;;;;2
5757;2015-05-11T20:22:42.187;;;;2
5758;2015-05-11T20:37:43.223;;;;2
5759;2015-05-11T20:57:50.870;;;;2
5760;2015-05-11T21:06:39.957;;;;2
5761;2015-05-11T21:40:07.770;[data-mining];37;;1
5762;2015-05-11T22:48:36.383;;;;2
5763;2015-05-12T09:30:09.273;;;;2
5764;2015-05-12T10:10:58.977;;;;2
5765;2015-05-12T10:59:50.547;;;;2
5766;2015-05-12T14:28:14.390;[data-mining, dataset];32;;1
5767;2015-05-12T15:17:37.060;;;;2
5769;2015-05-12T15:51:41.727;;;;2
5770;2015-05-12T17:23:52.323;;;;2
5771;2015-05-12T18:34:44.010;[machine-learning, ranking];15;;1
5772;2015-05-12T20:08:04.033;;;;2
5773;2015-05-12T20:08:09.497;;;;2
5775;2015-05-12T22:33:38.013;[classification, nlp];85;;1
5776;2015-05-13T01:27:32.653;[r];105;1;1
5777;2015-05-13T02:24:54.520;[random-forest];37;;1
5778;2015-05-13T02:47:46.463;;;;2
5780;2015-05-13T07:59:15.927;;;;2
5782;2015-05-13T12:51:59.373;;;;2
5783;2015-05-13T15:06:49.200;[career];111;;1
5784;2015-05-13T15:33:22.677;;;;2
5785;2015-05-13T16:20:31.883;;;;2
5788;2015-05-13T18:40:46.997;;;;2
5789;2015-05-13T21:01:03.070;[data-mining, crawling];743;1;1
5790;2015-05-13T23:52:57.347;;;;2
5791;2015-05-14T01:57:48.797;[machine-learning];70;;1
5792;2015-05-14T05:33:12.030;;;;2
5793;2015-05-14T06:46:54.377;[similarity];48;;1
5794;2015-05-14T13:41:48.987;;;;2
5795;2015-05-14T17:30:10.477;;;;2
5796;2015-05-15T00:32:05.850;;;;2
5797;2015-05-15T08:02:41.523;[classification, data-cleaning];42;;1
5798;2015-05-15T08:42:14.577;;;;2
5799;2015-05-15T08:48:02.190;[machine-learning, algorithms];47;0;1
5800;2015-05-15T10:00:06.307;;;;2
5801;2015-05-15T13:51:50.087;[machine-learning, k-means];22;;1
5802;2015-05-15T14:14:20.280;[machine-learning, graphs];64;1;1
5803;2015-05-15T22:18:30.280;[experiments];36;;1
5804;2015-05-16T00:15:37.807;[python];33;;1
5805;2015-05-16T00:28:32.713;;;;2
5806;2015-05-16T02:36:52.970;;;;2
5807;2015-05-16T05:36:33.213;;;;2
5808;2015-05-16T16:58:08.090;[r];49;;1
5809;2015-05-16T17:37:53.163;[r];68;;1
5810;2015-05-16T18:09:15.630;[bigdata, finance];90;;1
5811;2015-05-16T18:52:10.650;;;;2
5812;2015-05-16T19:01:43.953;;;;2
5813;2015-05-16T19:16:26.623;;;;2
5814;2015-05-16T20:07:57.017;;;;2
5815;2015-05-17T08:30:38.917;;;;2
5816;2015-05-17T18:32:15.197;;;;2
5817;2015-05-17T20:12:48.760;[data-mining, regression, data-visualization];127;;1
5818;2015-05-18T02:32:19.643;;;;2
5819;2015-05-18T05:59:41.207;[python, data-cleaning];46;;1
5820;2015-05-18T09:20:51.007;;;;2
5821;2015-05-18T11:50:35.383;[neuralnetwork, convnet];89;;1
5822;2015-05-18T13:07:17.983;[r];29;;1
5823;2015-05-18T15:10:05.623;[clustering, k-means];48;1;1
5824;2015-05-18T17:36:21.813;;;;2
5825;2015-05-18T17:50:19.717;;;;2
5826;2015-05-18T18:55:59.763;[education];123;;1
5827;2015-05-18T19:01:52.377;;;;2
5828;2015-05-18T19:07:45.150;;;;2
5830;2015-05-19T02:09:13.700;[nlp];59;;1
5832;2015-05-19T09:29:02.810;;;;2
5833;2015-05-19T13:10:37.463;[machine-learning];54;1;1
5834;2015-05-19T15:46:55.280;;;;2
5835;2015-05-19T16:59:34.567;;;;2
5836;2015-05-19T17:13:18.667;;;;2
5837;2015-05-19T20:32:50.033;;;;2
5838;2015-05-19T23:34:25.213;[machine-learning, classification];143;2;1
5841;2015-05-20T09:59:47.257;;;;2
5842;2015-05-20T11:04:18.223;[data-indexing-techniques];17;;1
5843;2015-05-20T13:13:05.653;;;;2
5844;2015-05-20T13:24:33.733;[python];62;0;1
5845;2015-05-20T14:11:38.367;;;;2
5846;2015-05-20T17:41:15.180;[machine-learning, beginner];55;1;1
5848;2015-05-21T05:33:57.283;;;;2
5849;2015-05-21T08:17:15.573;;;;2
5851;2015-05-21T08:26:42.463;;;;2
5852;2015-05-21T08:46:49.783;;;;2
5853;2015-05-21T12:51:35.033;;;;2
5854;2015-05-21T15:23:44.270;;;;2
5855;2015-05-21T15:25:35.377;[r];44;;1
5856;2015-05-21T17:57:35.003;[machine-learning, knowledge-base];255;2;1
5857;2015-05-21T19:00:55.473;;;;2
5858;2015-05-21T19:29:24.063;;;;2
5859;2015-05-21T19:46:02.663;;;;2
5860;2015-05-21T22:26:59.077;[beginner];173;2;1
5861;2015-05-22T09:22:12.163;;;;2
5862;2015-05-22T11:28:01.467;;;;2
5863;2015-05-22T13:21:44.143;[machine-learning];132;;1
5864;2015-05-22T13:38:27.207;;;;2
5865;2015-05-22T14:01:28.910;;;;2
5867;2015-05-22T21:22:15.133;[r, multiclass-classification];82;;1
5868;2015-05-22T22:22:34.720;;;;2
5869;2015-05-22T22:29:22.153;;;;2
5870;2015-05-22T22:39:53.793;;;;2
5872;2015-05-22T22:48:36.107;;;;2
5874;2015-05-23T02:20:24.870;[predictive-modeling];31;;1
5875;2015-05-23T11:45:23.043;[classification, feature-selection];131;;1
5877;2015-05-23T13:09:29.803;;;;2
5878;2015-05-23T20:45:02.473;;;;2
5879;2015-05-23T20:56:03.840;;;;2
5880;2015-05-23T21:13:32.363;;;;2
5881;2015-05-23T21:49:17.603;[algorithms, genetic-algorithms];66;1;1
5882;2015-05-24T00:07:19.097;;;;2
5883;2015-05-24T00:42:07.003;;;;2
5884;2015-05-24T00:51:22.027;;;;2
5885;2015-05-24T02:11:36.640;[machine-learning];652;3;1
5886;2015-05-24T03:12:06.020;;;;2
5887;2015-05-24T03:48:42.427;;;;2
5888;2015-05-24T05:50:50.530;;;;2
5889;2015-05-24T10:04:25.767;;;;2
5890;2015-05-24T11:54:43.347;[machine-learning, nlp];90;;1
5892;2015-05-24T16:11:35.860;;;;2
5893;2015-05-24T21:45:02.207;[data-mining, information-retrieval];83;;1
5894;2015-05-25T06:32:29.107;;;;2
5897;2015-05-25T07:54:09.283;[education];58;;1
5898;2015-05-25T08:57:19.877;;;;2
5899;2015-05-25T12:37:20.030;[machine-learning, predictive-modeling];38;;1
5901;2015-05-25T15:13:50.583;;;;2
5902;2015-05-25T15:19:21.227;;;;2
5903;2015-05-25T15:19:34.493;;;;2
5904;2015-05-25T15:27:09.517;;;;2
5907;2015-05-25T18:06:22.790;;;;2
5908;2015-05-26T05:11:36.160;;;;2
5909;2015-05-26T11:26:14.063;;;;2
5910;2015-05-26T12:36:54.197;[python, correlation, linear-regression];93;;1
5913;2015-05-26T22:11:54.650;[dataset, data-cleaning];71;;1
5915;2015-05-27T03:38:45.067;;;;2
5916;2015-05-27T05:41:21.753;[machine-learning, scikit];92;2;1
5917;2015-05-27T06:12:44.633;;;;2
5918;2015-05-27T07:53:53.170;[r];37;;1
5919;2015-05-27T08:02:10.797;;;;2
5920;2015-05-27T09:41:38.917;;;;2
5921;2015-05-27T10:02:03.657;[feature-selection];103;1;1
5922;2015-05-27T10:08:56.653;;;;2
5923;2015-05-27T10:17:19.210;;;;2
5924;2015-05-27T10:26:11.687;[classification];34;;1
5925;2015-05-27T11:07:38.020;;;;2
5926;2015-05-27T13:27:44.253;;;;2
5927;2015-05-27T15:20:16.180;[machine-learning, text-mining];31;;1
5928;2015-05-27T15:43:31.750;;;;2
5929;2015-05-27T22:39:35.300;;;;2
5930;2015-05-27T23:25:19.413;;;;2
5932;2015-05-28T07:38:38.790;[hadoop, hive];202;;1
5933;2015-05-28T08:44:13.343;[machine-learning, dataset];96;1;1
5934;2015-05-28T12:00:55.070;;;;2
5935;2015-05-28T12:49:25.243;;;;2
5936;2015-05-28T15:23:27.847;[python, forecast];37;;1
5937;2015-05-28T15:51:27.623;;;;2
5938;2015-05-28T15:59:26.593;;;;2
5939;2015-05-28T16:49:51.293;;;;2
5940;2015-05-28T18:30:23.893;;;;2
5941;2015-05-28T22:07:35.367;[machine-learning, topic-model];96;;1
5942;2015-05-29T00:41:17.407;;;;2
5943;2015-05-29T01:09:27.367;;;;2
5944;2015-05-29T02:55:18.203;[statistics];33;;1
5945;2015-05-29T05:13:40.113;[beginner];26;;1
5946;2015-05-29T07:39:35.713;[machine-learning];71;1;1
5947;2015-05-29T08:32:16.483;;;;2
5949;2015-05-29T09:12:01.650;;;;2
5950;2015-05-29T09:22:53.750;;;;2
5951;2015-05-29T09:43:47.847;[kibana];39;;1
5954;2015-05-29T14:53:36.960;[knowledge-base];27;;1
5957;2015-05-29T20:40:51.467;;;;2
5958;2015-05-29T23:04:54.580;[algorithms];84;3;1
5959;2015-05-30T13:50:32.703;;;;2
5960;2015-05-30T08:33:06.713;[machine-learning, deep-learning];165;1;1
5961;2015-05-30T12:48:52.713;;;;2
5962;2015-05-31T09:47:23.370;;;;2
5963;2015-05-31T11:22:46.940;;;;2
5964;2015-05-31T20:35:54.150;[clustering];39;;1
5965;2015-05-31T21:52:47.957;;;;2
5966;2015-06-01T06:03:05.510;;;;2
5967;2015-06-01T06:37:06.680;;;;2
5968;2015-06-01T09:58:29.580;[hive];11;;1
5969;2015-06-01T11:25:59.933;[text-mining];60;;1
5970;2015-06-01T11:51:45.187;[machine-learning, r];97;;1
5971;2015-06-01T11:55:49.633;;;;2
5972;2015-06-01T12:36:23.203;[machine-learning, text-mining];531;3;1
5973;2015-06-01T13:10:41.363;[machine-learning];81;1;1
5974;2015-06-01T14:37:08.643;;;;2
5976;2015-06-01T15:14:53.047;;;;2
5977;2015-06-01T16:03:47.110;;;;2
5978;2015-06-01T16:32:03.140;;;;2
5979;2015-06-01T17:08:46.350;;;;2
5980;2015-06-01T18:27:41.960;;;;2
5981;2015-06-01T18:54:14.077;[classification];31;;1
5982;2015-06-01T19:06:51.007;;;;2
5983;2015-06-02T08:39:41.997;[machine-learning, logistic-regression];64;;1
5984;2015-06-02T13:13:55.013;;;;2
5985;2015-06-02T13:45:36.703;[data-visualization];33;;1
5986;2015-06-02T16:31:29.623;;;;2
5987;2015-06-02T20:16:43.627;[machine-learning, neuralnetwork];39;1;1
5988;2015-06-02T22:14:07.250;;;;2
5989;2015-06-03T00:58:36.530;;;;2
5990;2015-06-03T05:56:50.243;[feature-extraction, featurization];49;;1
5991;2015-06-03T07:24:32.630;[machine-learning, multiclass-classification];67;;1
5992;2015-06-03T12:19:59.147;[data-mining, algorithms];56;;1
5993;2015-06-03T16:55:37.517;;;;2
5995;2015-06-03T20:05:43.563;;;;2
5996;2015-06-03T20:29:40.490;[data-mining, databases, mongodb];222;0;1
5997;2015-06-03T20:59:43.400;;;;2
5998;2015-06-03T23:19:42.263;;;;2
5999;2015-06-04T03:31:21.937;;;;2
6000;2015-06-04T07:32:02.597;;;;2
6001;2015-06-04T08:27:43.573;;;;2
6004;2015-06-04T15:30:18.877;[data-mining, feature-selection];85;1;1
6005;2015-06-04T18:37:59.000;[r];83;;1
6006;2015-06-04T19:22:50.990;[data-visualization];31;;1
6007;2015-06-04T19:38:40.603;;;;2
6008;2015-06-04T21:53:54.960;;;;2
6009;2015-06-05T02:49:48.877;;;;2
6011;2015-06-05T04:21:09.853;[machine-learning, regression];43;;1
6013;2015-06-05T04:34:42.440;[machine-learning];42;1;1
6014;2015-06-05T05:10:10.423;;;;2
6015;2015-06-05T05:18:26.460;[random-forest];43;;1
6016;2015-06-05T05:19:23.083;[machine-learning];120;;1
6017;2015-06-05T09:47:34.947;;;;2
6018;2015-06-05T11:02:43.003;[machine-learning];37;;1
6019;2015-06-05T11:37:57.630;[definitions];50;;1
6021;2015-06-05T15:03:41.860;[random-forest];17;;1
6022;2015-06-05T15:23:25.213;[dataset, random-forest];7;;1
6023;2015-06-05T15:23:58.380;;;;2
6024;2015-06-05T15:32:19.307;;;;2
6025;2015-06-05T19:59:43.367;;;;2
6027;2015-06-05T21:52:05.920;[machine-learning, data-visualization];51;;1
6028;2015-06-06T03:30:10.683;[python, performance];29;;1
6029;2015-06-06T06:51:08.527;;;;2
6030;2015-06-06T07:00:13.363;[machine-learning];32;;1
6031;2015-06-06T11:59:55.387;[weather];18;;1
6032;2015-06-06T15:50:34.333;[bigdata, data-cleaning];23;;1
6033;2015-06-06T21:49:54.407;;;;2
6034;2015-06-07T05:38:32.923;;;;2
6036;2015-06-07T18:42:27.227;[r];74;;1
6037;2015-06-07T23:26:19.183;[machine-learning];67;;1
6038;2015-06-08T02:16:02.677;;;;2
6040;2015-06-08T08:16:38.667;[data-mining, clustering];59;;1
6042;2015-06-08T10:52:39.433;[classification];85;1;1
6043;2015-06-08T11:10:44.397;;;;2
6044;2015-06-08T19:50:16.510;[data-mining];39;;1
6045;2015-06-08T21:40:20.450;;;;2
6048;2015-06-09T09:37:11.537;[classification, decision-trees];171;1;1
6050;2015-06-09T10:34:14.970;[feature-extraction];36;0;1
6051;2015-06-09T11:27:38.940;[machine-learning];57;;1
6052;2015-06-09T13:49:57.683;[python, text-mining];62;2;1
6053;2015-06-09T13:51:35.770;;;;2
6054;2015-06-09T14:39:04.210;[machine-learning];83;0;1
6055;2015-06-09T15:12:19.093;;;;2
6056;2015-06-09T15:16:41.170;;;;2
6057;2015-06-09T15:21:27.990;;;;2
6058;2015-06-09T15:34:12.437;;;;2
6059;2015-06-09T16:58:44.353;;;;2
6060;2015-06-09T17:46:48.943;;;;2
6061;2015-06-10T02:10:50.280;;;;2
6062;2015-06-10T02:19:16.067;;;;2
6063;2015-06-10T03:53:36.337;;;;2
6064;2015-06-10T04:57:02.477;[r];47;;1
6065;2015-06-10T11:13:37.083;;;;2
6066;2015-06-10T11:33:17.250;[machine-learning, text-mining];63;;1
6067;2015-06-10T13:00:47.707;;;;2
6068;2015-06-10T13:16:17.530;[machine-learning, research];136;;1
6069;2015-06-10T14:25:05.840;[neuralnetwork];7;1;1
6070;2015-06-10T17:27:05.703;[clustering];89;;1
6071;2015-06-10T18:47:11.447;;;;2
6072;2015-06-10T18:53:25.013;[machine-learning];15;;1
6073;2015-06-10T19:06:56.943;;;;2
6074;2015-06-10T19:43:17.277;;;;2
6075;2015-06-10T20:38:49.410;[classification, unbalanced-classes];30;;1
6076;2015-06-10T20:39:15.903;[machine-learning];60;1;1
6078;2015-06-11T06:20:43.703;[text-mining];23;;1
6079;2015-06-11T07:42:17.480;;;;2
6080;2015-06-11T07:53:26.120;[text-mining];34;;1
6081;2015-06-11T12:14:38.347;;;;2
6082;2015-06-11T15:40:45.990;[r];106;;1
6083;2015-06-11T16:48:26.687;;;;2
6084;2015-06-11T16:58:53.380;[visualization];47;1;1
6086;2015-06-11T21:21:55.473;[clustering];78;1;1
6087;2015-06-11T22:34:19.643;;;;2
6088;2015-06-12T00:35:25.937;[classification];39;;1
6089;2015-06-12T02:11:51.483;[statistics, regression];29;;1
6090;2015-06-12T02:35:04.070;;;;2
6092;2015-06-12T10:25:12.457;[machine-learning, cross-validation];51;;1
6093;2015-06-12T10:57:34.290;;;;2
6094;2015-06-12T11:25:02.010;;;;2
6095;2015-06-12T12:44:06.463;;;;2
6096;2015-06-12T12:57:10.240;;;;2
6097;2015-06-12T13:20:15.063;[machine-learning, r];24;1;1
6098;2015-06-12T13:39:15.880;[machine-learning, binary];33;;1
6099;2015-06-12T14:31:49.337;[python, sampling];62;;1
6100;2015-06-12T15:11:33.597;[python];29;;1
6101;2015-06-12T18:33:57.383;[recommendation];58;1;1
6102;2015-06-12T20:01:55.923;;;;2
6103;2015-06-12T20:55:33.353;[machine-learning];52;;1
6104;2015-06-12T22:03:46.950;[bigdata, scala];15;;1
6105;2015-06-13T02:06:13.920;;;;2
6107;2015-06-13T09:56:45.397;[neuralnetwork];120;2;1
6108;2015-06-13T10:19:56.420;[machine-learning, deep-learning];134;1;1
6109;2015-06-13T18:09:22.033;;;;2
6110;2015-06-13T18:36:49.023;[machine-learning];74;;1
6111;2015-06-13T18:45:53.480;[bigdata, python];16;;1
6112;2015-06-14T08:56:13.250;;;;2
6113;2015-06-14T10:19:31.923;[machine-learning, sequence];80;1;1
6114;2015-06-14T10:32:51.277;;;;2
6115;2015-06-14T11:28:46.043;[machine-learning, text-mining];48;;1
6116;2015-06-14T14:27:36.443;[performance];192;4;1
6117;2015-06-14T19:07:42.017;;;;2
6118;2015-06-14T20:18:40.730;;;;2
6119;2015-06-15T06:23:32.277;;;;2
6120;2015-06-15T12:24:03.440;[career];39;;1
6122;2015-06-15T13:15:30.957;[r];29;;1
6123;2015-06-15T15:07:43.607;[machine-learning, python, regression];56;;1
6124;2015-06-15T15:43:22.097;;;;2
6125;2015-06-15T16:12:59.267;;;;2
6126;2015-06-15T19:02:12.293;;;;2
6127;2015-06-15T20:36:40.303;;;;2
6129;2015-06-16T03:48:30.780;;;;2
6130;2015-06-16T09:28:02.837;;;;2
6131;2015-06-16T11:39:51.880;;;;2
6132;2015-06-16T13:42:47.060;;;;2
